time_step,flow,occupancy,speed,split,z_flow,z_occupancy,z_speed,is_anomaly,sensor_id
10355,103.0,0.0178,71.6,train,-1.3165824764976357,-1.193890077625979,1.2641776418397022,0,298
6835,225.0,0.0716,54.9,train,1.118577708483275,1.5714901109060444,-3.8573839549897064,1,278
6557,473.0,0.0814,57.0,train,1.1848750575584737,1.3829235452921997,-2.12155588321087,0,71
2907,38.0,0.0075,66.3,train,-1.343784192297556,-1.255513702126231,0.46337460433024363,0,71
5884,446.0,0.0813,56.5,train,0.3645254351362151,0.4829927023897007,-0.7350170817661001,0,298
6848,175.0,0.0457,64.3,train,0.552587287826547,0.5140793253365844,-0.603851341537345,0,278
4051,59.0,0.0106,68.3,train,-1.5322348033544564,-1.3840248180372057,0.8272675366808184,0,298
10868,262.0,0.2595,15.6,train,0.46412657375759,2.3862307715675746,-2.718101338013045,0,240
10231,355.0,0.0508,63.2,train,-0.0814827863176637,-0.32243918407452343,0.15204282870799823,0,298
7742,221.0,0.0319,67.2,train,-0.28000340442708826,-0.3843652740205516,0.7135291676406756,0,71
4621,36.0,0.0089,65.4,train,-1.3554102118371238,-1.205529775923446,0.21322004101981556,0,71
2280,130.0,0.0346,58.4,train,-0.5727467570410171,-0.47693305337211345,-0.024490822107878056,0,240
949,169.0,0.0467,62.4,train,0.4846684373477397,0.5549059965940926,-1.2614802740436728,0,278
8141,287.0,0.0503,62.8,train,0.10365524037865419,0.27256632750176407,-0.5094486974325413,0,71
4962,76.0,0.0211,66.4,train,-0.5680737450737746,-0.490256787598115,0.12300168912754732,0,278
5853,138.0,0.0188,68.0,train,-0.7624832153191583,-0.8520720120608958,0.9358887794721685,0,71
6443,418.0,0.1211,50.7,train,1.6895223283377618,0.6242838023739203,-0.509088975670256,0,240
4186,532.0,0.0692,64.4,train,0.7860277103563643,0.16346070808750032,0.3109192305839565,0,298
11104,190.0,0.0507,64.7,train,0.7223844140235655,0.7182126816241251,-0.4654031452202212,0,278
5545,49.0,0.012,67.9,train,-0.8737085722284078,-0.8617794960414388,0.642182425316754,0,278
8293,155.0,0.0388,66.1,train,0.32619111956385577,0.23237529365977858,0.019165541889702053,0,278
1372,448.0,0.0858,49.1,train,1.0395498133138743,1.5400158847866667,-4.31735705004687,1,71
10209,587.0,0.108,53.2,train,1.05559311892739,1.1880756980813332,-1.1719271869249839,0,298
3654,474.0,0.0693,65.5,train,1.1906880673282578,0.9509196116824161,0.24101499249875072,0,71
11035,250.0,0.0695,62.5,train,1.4015729188116393,1.4857541012652777,-1.226868224964392,0,278
4961,124.0,0.0216,65.2,train,-0.8438653520961339,-0.752104159655326,0.15763013806194137,0,71
4229,273.0,0.2274,17.3,train,0.5505326846574738,1.9775711060248267,-2.6111121352784945,0,240
10502,469.0,0.0961,49.5,train,0.4772527878113713,0.8738252243461113,-1.6617960927091877,0,298
2471,423.0,0.0693,61.7,train,0.8942245690692749,0.9509196116824161,-0.8151931637008436,0,71
2811,418.0,0.0651,61.5,train,0.22729213622732933,0.055189536464440886,-0.0730320739496091,0,298
10469,516.0,0.0885,57.6,train,1.4348344776591848,1.6364134567491802,-1.9547861743372492,0,71
11853,25.0,0.0057,66.8,train,-1.3975323610853636,-0.8448540606676092,0.5041617090510799,0,240
3133,243.0,0.0348,68.1,train,-0.15211718949184078,-0.28082714117192575,0.9636837309511037,0,71
7727,212.0,0.0473,64.6,train,0.07137152421266307,-0.3152515034533316,0.3657050937475431,0,240
4113,243.0,0.0407,57.0,train,-0.15211718949184078,-0.07018059503161793,-2.12155588321087,0,71
6702,264.0,0.0589,66.1,train,0.47983677573938704,-0.16757386730704266,0.4601073314544999,0,240
1630,553.0,0.0634,69.6,train,0.8889526845380287,0.010296611645123284,0.9993836387131056,0,298
4162,110.0,0.0267,63.2,train,-0.18320025902719952,-0.2616274285560695,-0.9845838814094279,0,278
2531,174.0,0.0427,67.4,train,0.5412674794134125,0.39159931156406025,0.46912217992035177,0,278
10088,29.0,0.0066,67.8,train,-1.3661119571217695,-0.8333963130355695,0.5670965341890511,0,240
4983,419.0,0.068,62.2,train,0.8709725299901391,0.9045059659226875,-0.67621840630616,0,71
8154,577.0,0.0984,60.2,train,1.7894280736160073,1.9898712206117306,-1.2321174358848943,0,71
4976,335.0,0.0558,63.4,train,0.38267970932828504,0.4689317518698477,-0.34267898855892065,0,71
3570,143.0,0.0344,68.8,train,0.19035341860624103,0.05273794012674286,0.9536908670302751,0,278
6969,66.0,0.0182,66.4,train,-0.6812718292051203,-0.6086541342448885,0.12300168912754732,0,278
2865,94.0,0.0232,65.1,train,-0.8555303927133644,-0.6220645233779492,0.3971725063165287,0,240
8483,349.0,0.0565,60.9,train,0.4640618461052607,0.4939237149712401,-1.0375527755323386,0,71
1863,248.0,0.0511,67.2,train,0.35415515988501045,-0.2668743467847197,0.5293356391062687,0,240
5055,454.0,0.0713,64.2,train,1.0744278719325782,1.0223252205435376,-0.12031937672742576,0,71
7540,10.0,0.0026,66.5,train,-1.3151811003406557,-1.2455502058620151,0.1576137382068258,0,278
8926,63.0,0.0092,67.4,train,-1.1984589480529564,-1.194818934594278,0.7691190705985499,0,71
6806,486.0,0.0934,53.6,train,1.2604441845656655,1.8113571984589274,-3.066584233494718,1,71
